"name","path_id","path_desc"
"hemC","eco00860","Porphyrin and chlorophyll metabolism"
"hemC","eco01100","Metabolic pathways"
"hemC","eco01110","Biosynthesis of secondary metabolites"
"hemD","eco00860","Porphyrin and chlorophyll metabolism"
"hemD","eco01100","Metabolic pathways"
"hemD","eco01110","Biosynthesis of secondary metabolites"
"hemE","eco00860","Porphyrin and chlorophyll metabolism"
"hemE","eco01100","Metabolic pathways"
"hemE","eco01110","Biosynthesis of secondary metabolites"
"hemF","eco00860","Porphyrin and chlorophyll metabolism"
"hemF","eco01100","Metabolic pathways"
"hemF","eco01110","Biosynthesis of secondary metabolites"
"hemG","eco00860","Porphyrin and chlorophyll metabolism"
"hemG","eco01100","Metabolic pathways"
"hemG","eco01110","Biosynthesis of secondary metabolites"
"hemH","eco00860","Porphyrin and chlorophyll metabolism"
"hemH","eco01100","Metabolic pathways"
"hemH","eco01110","Biosynthesis of secondary metabolites"
"hemL","eco00860","Porphyrin and chlorophyll metabolism"
"hemL","eco01100","Metabolic pathways"
"hemL","eco01110","Biosynthesis of secondary metabolites"
"hemN","eco00860","Porphyrin and chlorophyll metabolism"
"hemN","eco01100","Metabolic pathways"
"hemN","eco01110","Biosynthesis of secondary metabolites"
"hemX","eco00860","Porphyrin and chlorophyll metabolism"
"hemX","eco01100","Metabolic pathways"
"hemX","eco01110","Biosynthesis of secondary metabolites"
"hemY","NA","NA"
"hflC","NA","NA"
"hflD","NA","NA"
"hflK","NA","NA"
"hflX","NA","NA"
"hfq","eco03018","RNA degradation"
"hha","NA","NA"
"hicA","NA","NA"
"hicB","NA","NA"
"higA","NA","NA"
"higB","NA","NA"
"hinT","NA","NA"
"hipA","NA","NA"
"hipB","NA","NA"
"hisA","eco00340","Histidine metabolism"
"hisA","eco01100","Metabolic pathways"
"hisA","eco01110","Biosynthesis of secondary metabolites"
"hisA","eco01230","Biosynthesis of amino acids"
"hisB","eco00340","Histidine metabolism"
"hisB","eco01100","Metabolic pathways"
"hisB","eco01110","Biosynthesis of secondary metabolites"
"hisB","eco01230","Biosynthesis of amino acids"
"hisC","eco00340","Histidine metabolism"
"hisC","eco00350","Tyrosine metabolism"
"hisC","eco00360","Phenylalanine metabolism"
"hisC","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"hisC","eco00401","Novobiocin biosynthesis"
"hisC","eco01100","Metabolic pathways"
"hisC","eco01110","Biosynthesis of secondary metabolites"
"hisC","eco01230","Biosynthesis of amino acids"
"hisD","eco00340","Histidine metabolism"
"hisD","eco01100","Metabolic pathways"
"hisD","eco01110","Biosynthesis of secondary metabolites"
"hisD","eco01230","Biosynthesis of amino acids"
"hisF","eco00340","Histidine metabolism"
"hisF","eco01100","Metabolic pathways"
"hisF","eco01110","Biosynthesis of secondary metabolites"
"hisF","eco01230","Biosynthesis of amino acids"
"hisG","eco00340","Histidine metabolism"
"hisG","eco01100","Metabolic pathways"
"hisG","eco01110","Biosynthesis of secondary metabolites"
"hisG","eco01230","Biosynthesis of amino acids"
"hisH","eco00340","Histidine metabolism"
"hisH","eco01100","Metabolic pathways"
"hisH","eco01110","Biosynthesis of secondary metabolites"
"hisH","eco01230","Biosynthesis of amino acids"
"hisI","eco00340","Histidine metabolism"
"hisI","eco01100","Metabolic pathways"
"hisI","eco01110","Biosynthesis of secondary metabolites"
"hisI","eco01230","Biosynthesis of amino acids"
"hisJ","eco02010","ABC transporters"
"hisL","NA","NA"
"hisM","eco02010","ABC transporters"
"hisP","eco02010","ABC transporters"
"hisQ","eco02010","ABC transporters"
"hisR","eco00970","Aminoacyl-tRNA biosynthesis"
"hisS","eco00970","Aminoacyl-tRNA biosynthesis"
"hiuH","eco00230","Purine metabolism"
"hiuH","eco01100","Metabolic pathways"
"hiuH","eco01120","Microbial metabolism in diverse environments"
"hlyE","NA","NA"
"hmp","NA","NA"
"hns","NA","NA"
"hofB","NA","NA"
"hofC","NA","NA"
"hofM","NA","NA"
"hofN","NA","NA"
"hofO","NA","NA"
"hofP","NA","NA"
"hofQ","NA","NA"
"hokA","NA","NA"
"hokB","NA","NA"
"hokC","NA","NA"
"hokD","NA","NA"
"hokE","NA","NA"
"holA","eco00230","Purine metabolism"
"holA","eco00240","Pyrimidine metabolism"
"holA","eco01100","Metabolic pathways"
"holA","eco03030","DNA replication"
"holA","eco03430","Mismatch repair"
"holA","eco03440","Homologous recombination"
"holB","eco00230","Purine metabolism"
"holB","eco00240","Pyrimidine metabolism"
"holB","eco01100","Metabolic pathways"
"holB","eco03030","DNA replication"
"holB","eco03430","Mismatch repair"
"holB","eco03440","Homologous recombination"
"holC","eco00230","Purine metabolism"
"holC","eco00240","Pyrimidine metabolism"
"holC","eco01100","Metabolic pathways"
"holC","eco03030","DNA replication"
"holC","eco03430","Mismatch repair"
"holC","eco03440","Homologous recombination"
"holD","eco00230","Purine metabolism"
"holD","eco00240","Pyrimidine metabolism"
"holD","eco01100","Metabolic pathways"
"holD","eco03030","DNA replication"
"holD","eco03430","Mismatch repair"
"holD","eco03440","Homologous recombination"
"holE","eco00230","Purine metabolism"
"holE","eco00240","Pyrimidine metabolism"
"holE","eco01100","Metabolic pathways"
"holE","eco03030","DNA replication"
"holE","eco03430","Mismatch repair"
"holE","eco03440","Homologous recombination"
"hpf","NA","NA"
"hpt","eco00230","Purine metabolism"
"hpt","eco01100","Metabolic pathways"
"hpt","eco01110","Biosynthesis of secondary metabolites"
"hrpA","NA","NA"
"hrpB","NA","NA"
"hscA","NA","NA"
"hscB","NA","NA"
"hscC","NA","NA"
"hsdM","NA","NA"
"hsdR","NA","NA"
"hsdS","NA","NA"
"hslJ","NA","NA"
"hslO","NA","NA"
"hslR","NA","NA"
"hslU","NA","NA"
"hslV","NA","NA"
"hspQ","NA","NA"
"hsrA","NA","NA"
"htpG","NA","NA"
"htpX","NA","NA"
"htrE","NA","NA"
"hupA","NA","NA"
"hupB","NA","NA"
"hyaA","eco00633","Nitrotoluene degradation"
"hyaA","eco01120","Microbial metabolism in diverse environments"
"hyaB","eco00633","Nitrotoluene degradation"
"hyaB","eco01120","Microbial metabolism in diverse environments"
"hyaC","NA","NA"
"hyaD","NA","NA"
"hyaE","NA","NA"
"hyaF","NA","NA"
"hybA","NA","NA"
"hybB","NA","NA"
"hybC","eco00633","Nitrotoluene degradation"
"hybC","eco01120","Microbial metabolism in diverse environments"
"hybD","NA","NA"
"hybE","NA","NA"
"hybF","NA","NA"
"hybG","NA","NA"
"hybO","eco00633","Nitrotoluene degradation"
"hybO","eco01120","Microbial metabolism in diverse environments"
"hycA","NA","NA"
"hycB","NA","NA"
"hycC","NA","NA"
"hycD","NA","NA"
"hycE","NA","NA"
"hycF","NA","NA"
"hycG","NA","NA"
"hycH","NA","NA"
"hycI","NA","NA"
"hydN","NA","NA"
"hyfA","NA","NA"
"hyfB","NA","NA"
"hyfC","NA","NA"
"hyfD","NA","NA"
"hyfE","NA","NA"
"hyfF","NA","NA"
"hyfG","NA","NA"
"hyfH","NA","NA"
"hyfI","NA","NA"
"hyfJ","NA","NA"
"hyfR","NA","NA"
"hyi","eco00630","Glyoxylate and dicarboxylate metabolism"
"hyi","eco01100","Metabolic pathways"
"hypA","NA","NA"
"hypB","NA","NA"
"hypC","NA","NA"
"hypD","NA","NA"
"hypE","NA","NA"
"hypF","NA","NA"
"hyuA","eco00240","Pyrimidine metabolism"
"hyuA","eco00410","beta-Alanine metabolism"
"hyuA","eco00770","Pantothenate and CoA biosynthesis"
"hyuA","eco01100","Metabolic pathways"
"iaaA","NA","NA"
"iadA","NA","NA"
"iap","NA","NA"
"ibpA","NA","NA"
"ibpB","NA","NA"
"ibsA","NA","NA"
"ibsB","NA","NA"
"ibsC","NA","NA"
"ibsD","NA","NA"
"ibsE","NA","NA"
"icd","eco00020","Citrate cycle (TCA cycle)"
"icd","eco00480","Glutathione metabolism"
"icd","eco01100","Metabolic pathways"
"icd","eco01110","Biosynthesis of secondary metabolites"
"icd","eco01120","Microbial metabolism in diverse environments"
"icd","eco01200","Carbon metabolism"
"icd","eco01210","2-Oxocarboxylic acid metabolism"
"icd","eco01230","Biosynthesis of amino acids"
"icdC","NA","NA"
"iclR","NA","NA"
"idi","NA","NA"
"idnD","NA","NA"
"idnK","eco00030","Pentose phosphate pathway"
"idnK","eco01100","Metabolic pathways"
"idnK","eco01110","Biosynthesis of secondary metabolites"
"idnK","eco01120","Microbial metabolism in diverse environments"
"idnK","eco01200","Carbon metabolism"
"idnO","NA","NA"
"idnR","NA","NA"
"idnT","NA","NA"
"ihfA","NA","NA"
"ihfB","NA","NA"
"ileS","eco00970","Aminoacyl-tRNA biosynthesis"
"ileX","eco00970","Aminoacyl-tRNA biosynthesis"
"ileY","eco00970","Aminoacyl-tRNA biosynthesis"
"ilvA","eco00260","Glycine, serine and threonine metabolism"
"ilvA","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvA","eco01100","Metabolic pathways"
"ilvA","eco01110","Biosynthesis of secondary metabolites"
"ilvA","eco01200","Carbon metabolism"
"ilvA","eco01230","Biosynthesis of amino acids"
"ilvB","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvB","eco00650","Butanoate metabolism"
"ilvB","eco00660","C5-Branched dibasic acid metabolism"
"ilvB","eco00770","Pantothenate and CoA biosynthesis"
"ilvB","eco01100","Metabolic pathways"
"ilvB","eco01110","Biosynthesis of secondary metabolites"
"ilvB","eco01210","2-Oxocarboxylic acid metabolism"
"ilvB","eco01230","Biosynthesis of amino acids"
"ilvC","NA","NA"
"ilvD","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvD","eco00770","Pantothenate and CoA biosynthesis"
"ilvD","eco01100","Metabolic pathways"
"ilvD","eco01110","Biosynthesis of secondary metabolites"
"ilvD","eco01210","2-Oxocarboxylic acid metabolism"
"ilvD","eco01230","Biosynthesis of amino acids"
"ilvE","eco00280","Valine, leucine and isoleucine degradation"
"ilvE","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvE","eco00770","Pantothenate and CoA biosynthesis"
"ilvE","eco01100","Metabolic pathways"
"ilvE","eco01110","Biosynthesis of secondary metabolites"
"ilvE","eco01210","2-Oxocarboxylic acid metabolism"
"ilvE","eco01230","Biosynthesis of amino acids"
"ilvG","NA","NA"
"ilvH","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvH","eco00650","Butanoate metabolism"
"ilvH","eco00660","C5-Branched dibasic acid metabolism"
"ilvH","eco00770","Pantothenate and CoA biosynthesis"
"ilvH","eco01100","Metabolic pathways"
"ilvH","eco01110","Biosynthesis of secondary metabolites"
"ilvH","eco01210","2-Oxocarboxylic acid metabolism"
"ilvH","eco01230","Biosynthesis of amino acids"
"ilvI","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvI","eco00650","Butanoate metabolism"
"ilvI","eco00660","C5-Branched dibasic acid metabolism"
"ilvI","eco00770","Pantothenate and CoA biosynthesis"
"ilvI","eco01100","Metabolic pathways"
"ilvI","eco01110","Biosynthesis of secondary metabolites"
"ilvI","eco01210","2-Oxocarboxylic acid metabolism"
"ilvI","eco01230","Biosynthesis of amino acids"
"ilvL","NA","NA"
"ilvM","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvM","eco00650","Butanoate metabolism"
"ilvM","eco00660","C5-Branched dibasic acid metabolism"
"ilvM","eco00770","Pantothenate and CoA biosynthesis"
"ilvM","eco01100","Metabolic pathways"
"ilvM","eco01110","Biosynthesis of secondary metabolites"
"ilvM","eco01210","2-Oxocarboxylic acid metabolism"
"ilvM","eco01230","Biosynthesis of amino acids"
"ilvN","eco00290","Valine, leucine and isoleucine biosynthesis"
"ilvN","eco00650","Butanoate metabolism"
"ilvN","eco00660","C5-Branched dibasic acid metabolism"
"ilvN","eco00770","Pantothenate and CoA biosynthesis"
"ilvN","eco01100","Metabolic pathways"
"ilvN","eco01110","Biosynthesis of secondary metabolites"
"ilvN","eco01210","2-Oxocarboxylic acid metabolism"
"ilvN","eco01230","Biosynthesis of amino acids"
"ilvX","NA","NA"
"ilvY","NA","NA"
"inaA","NA","NA"
"infA","NA","NA"
"infB","NA","NA"
"infC","NA","NA"
"insA","NA","NA"
"insA_1","NA","NA"
"insA_5","NA","NA"
"insA_6","NA","NA"
"insB","NA","NA"
"insB_1","NA","NA"
"insB_2","NA","NA"
"insB_3","NA","NA"
"insB_5","NA","NA"
"insB_6","NA","NA"
"insD","NA","NA"
"insD_1","NA","NA"
"insD_2","NA","NA"
"insD_3","NA","NA"
"insD_4","NA","NA"
"insD_5","NA","NA"
"insD_6","NA","NA"
"insF","NA","NA"
"insF_1","NA","NA"
"insF_2","NA","NA"
"insF_3","NA","NA"
"insF_4","NA","NA"
"insG","NA","NA"
"insH","NA","NA"
"insH_1","NA","NA"
"insH_2","NA","NA"
"insH_3","NA","NA"
"insH_4","NA","NA"
"insH_5","NA","NA"
"insH_6","NA","NA"
"insH_7","NA","NA"
"insH_8","NA","NA"
"insH_9","NA","NA"
"insI_1","NA","NA"
"insI_2","NA","NA"
"insJ","NA","NA"
"insK","NA","NA"
"insL","NA","NA"
"insL_1","NA","NA"
"insL_2","NA","NA"
"insM","NA","NA"
"insN","NA","NA"
"insO","NA","NA"
"insP","NA","NA"
"insQ","NA","NA"
"insX","NA","NA"
"insZ","NA","NA"
"intA","NA","NA"
"intB","NA","NA"
"intD","NA","NA"
"intE","NA","NA"
"intF","NA","NA"
"intG","NA","NA"
"intK","NA","NA"
"intQ","NA","NA"
"intR","NA","NA"
"intS","NA","NA"
"intZ","NA","NA"
"iraD","NA","NA"
"iraM","NA","NA"
"iraP","NA","NA"
"iscA","NA","NA"
"iscR","NA","NA"
"iscS","eco00730","Thiamine metabolism"
"iscS","eco04122","Sulfur relay system"
"iscU","NA","NA"
"iscX","NA","NA"
"ispA","eco00900","Terpenoid backbone biosynthesis"
"ispA","eco01100","Metabolic pathways"
"ispA","eco01110","Biosynthesis of secondary metabolites"
"ispB","eco00900","Terpenoid backbone biosynthesis"
"ispB","eco01110","Biosynthesis of secondary metabolites"
"ispD","eco00900","Terpenoid backbone biosynthesis"
"ispD","eco01100","Metabolic pathways"
"ispD","eco01110","Biosynthesis of secondary metabolites"
"ispE","eco00900","Terpenoid backbone biosynthesis"
"ispE","eco01100","Metabolic pathways"
"ispE","eco01110","Biosynthesis of secondary metabolites"
"ispF","eco00900","Terpenoid backbone biosynthesis"
"ispF","eco01100","Metabolic pathways"
"ispF","eco01110","Biosynthesis of secondary metabolites"
"ispG","eco00900","Terpenoid backbone biosynthesis"
"ispG","eco01100","Metabolic pathways"
"ispG","eco01110","Biosynthesis of secondary metabolites"
"ispH","eco00900","Terpenoid backbone biosynthesis"
"ispH","eco01100","Metabolic pathways"
"ispH","eco01110","Biosynthesis of secondary metabolites"
"ispU","eco00900","Terpenoid backbone biosynthesis"
"ispU","eco01110","Biosynthesis of secondary metabolites"
"isrA","NA","NA"
"isrC","NA","NA"
"istR","NA","NA"
"ivbL","NA","NA"
"ivy","NA","NA"
"jayE","NA","NA"
"katE","eco00380","Tryptophan metabolism"
"katE","eco00630","Glyoxylate and dicarboxylate metabolism"
"katE","eco01110","Biosynthesis of secondary metabolites"
"katG","eco00360","Phenylalanine metabolism"
"katG","eco00380","Tryptophan metabolism"
"katG","eco01100","Metabolic pathways"
"kbaY","eco00052","Galactose metabolism"
"kbaY","eco01100","Metabolic pathways"
"kbaZ","eco00052","Galactose metabolism"
"kbaZ","eco01100","Metabolic pathways"
"kbl","eco00260","Glycine, serine and threonine metabolism"
"kch","NA","NA"
"kdgK","NA","NA"
"kdgR","NA","NA"
"kdgT","NA","NA"
"kdpA","eco02020","Two-component system"
"kdpB","eco02020","Two-component system"
"kdpC","eco02020","Two-component system"
"kdpD","eco02020","Two-component system"
"kdpE","eco02020","Two-component system"
"kdpF","eco02020","Two-component system"
"kdsA","eco00540","Lipopolysaccharide biosynthesis"
"kdsA","eco01100","Metabolic pathways"
"kdsB","eco00540","Lipopolysaccharide biosynthesis"
"kdsB","eco01100","Metabolic pathways"
"kdsC","eco00540","Lipopolysaccharide biosynthesis"
"kdsC","eco01100","Metabolic pathways"
"kdsD","NA","NA"
"kduD","eco00040","Pentose and glucuronate interconversions"
"kduI","eco00040","Pentose and glucuronate interconversions"
"kefA","NA","NA"
"kefB","NA","NA"
"kefC","NA","NA"
"kefF","NA","NA"
"kefG","NA","NA"
"kgtP","NA","NA"
"kilR","NA","NA"
"kptA","NA","NA"
"kup","NA","NA"
"lacA","NA","NA"
"lacI","NA","NA"
"lacY","NA","NA"
"lacZ","eco00052","Galactose metabolism"
"lacZ","eco00511","Other glycan degradation"
"lacZ","eco00600","Sphingolipid metabolism"
"lacZ","eco01100","Metabolic pathways"
"lafU","NA","NA"
"lamB","NA","NA"
"ldcA","NA","NA"
"ldcC","eco00310","Lysine degradation"
"ldcC","eco01100","Metabolic pathways"
"ldcC","eco01110","Biosynthesis of secondary metabolites"
"ldhA","eco00620","Pyruvate metabolism"
"ldrA","NA","NA"
"ldrD","NA","NA"
"lepA","NA","NA"
"lepB","eco03060","Protein export"
"leuA","eco00290","Valine, leucine and isoleucine biosynthesis"
"leuA","eco00620","Pyruvate metabolism"
"leuA","eco01100","Metabolic pathways"
"leuA","eco01110","Biosynthesis of secondary metabolites"
"leuA","eco01210","2-Oxocarboxylic acid metabolism"
"leuA","eco01230","Biosynthesis of amino acids"
"leuB","eco00290","Valine, leucine and isoleucine biosynthesis"
"leuB","eco01100","Metabolic pathways"
"leuB","eco01110","Biosynthesis of secondary metabolites"
"leuB","eco01210","2-Oxocarboxylic acid metabolism"
"leuB","eco01230","Biosynthesis of amino acids"
"leuC","eco00290","Valine, leucine and isoleucine biosynthesis"
"leuC","eco00660","C5-Branched dibasic acid metabolism"
"leuC","eco01100","Metabolic pathways"
"leuC","eco01110","Biosynthesis of secondary metabolites"
"leuC","eco01210","2-Oxocarboxylic acid metabolism"
"leuC","eco01230","Biosynthesis of amino acids"
"leuD","eco00290","Valine, leucine and isoleucine biosynthesis"
"leuD","eco00660","C5-Branched dibasic acid metabolism"
"leuD","eco01100","Metabolic pathways"
"leuD","eco01110","Biosynthesis of secondary metabolites"
"leuD","eco01210","2-Oxocarboxylic acid metabolism"
"leuD","eco01230","Biosynthesis of amino acids"
"leuE","NA","NA"
"leuL","NA","NA"
"leuO","NA","NA"
"leuP","eco00970","Aminoacyl-tRNA biosynthesis"
"leuQ","eco00970","Aminoacyl-tRNA biosynthesis"
"leuS","eco00970","Aminoacyl-tRNA biosynthesis"
"leuT","eco00970","Aminoacyl-tRNA biosynthesis"
"leuU","eco00970","Aminoacyl-tRNA biosynthesis"
"leuV","eco00970","Aminoacyl-tRNA biosynthesis"
"leuW","eco00970","Aminoacyl-tRNA biosynthesis"
"leuX","eco00970","Aminoacyl-tRNA biosynthesis"
"leuZ","eco00970","Aminoacyl-tRNA biosynthesis"
"lexA","NA","NA"
"lfhA","NA","NA"
"lgt","NA","NA"
"lhgO","NA","NA"
"lhr","NA","NA"
"ligA","eco03030","DNA replication"
"ligA","eco03410","Base excision repair"
"ligA","eco03420","Nucleotide excision repair"
"ligA","eco03430","Mismatch repair"
"ligB","eco03030","DNA replication"
"ligB","eco03410","Base excision repair"
"ligB","eco03420","Nucleotide excision repair"
"ligB","eco03430","Mismatch repair"
"ligT","NA","NA"
"lipA","eco00785","Lipoic acid metabolism"
"lipA","eco01100","Metabolic pathways"
"lipB","eco00785","Lipoic acid metabolism"
